            Date Decred - Tweets
218   2010/08/07  0.0348        
219   2010/08/08  null          
220   2010/08/09  null          
221   2010/08/10  0.0278        
222   2010/08/11  0.08          
223   2010/08/12  0.0835        
224   2010/08/13  0.0591        
225   2010/08/14  null          
226   2010/08/15  null          
227   2010/08/16  0.0522        
228   2010/08/17  null          
229   2010/08/18  null          
230   2010/08/19  0.0278        
231   2010/08/20  null          
232   2010/08/21  0.0348        
233   2010/08/22  null          
234   2010/08/23  null          
235   2010/08/24  null          
236   2010/08/25  null          
237   2010/08/26  0.0278        
238   2010/08/27  0.0278        
239   2010/08/28  0.0348        
240   2010/08/29  0.0348        
241   2010/08/30  null          
242   2010/08/31  0.0731        
243   2010/09/01  0.0244        
244   2010/09/02  0.0244        
245   2010/09/03  null          
246   2010/09/04  null          
247   2010/09/05  null          
248   2010/09/06  0.0278        
249   2010/09/07  null          
250   2010/09/08  null          
251   2010/09/09  0.0244        
252   2010/09/10  null          
253   2010/09/11  null          
254   2010/09/12  null          
255   2010/09/13  null          
256   2010/09/14  null          
257   2010/09/15  0.0244        
258   2010/09/16  null          
259   2010/09/17  0.0278        
260   2010/09/18  0.0313        
261   2010/09/19  null          
262   2010/09/20  0.0487        
263   2010/09/21  null          
264   2010/09/22  null          
265   2010/09/23  null          
266   2010/09/24  0.0522        
267   2010/09/25  0.0313        
268   2010/09/26  0.0591        
269   2010/09/27  0.0244        
270   2010/09/28  0.0244        
271   2010/09/29  0.0731        
272   2010/09/30  null          
273   2010/10/01  0.0455        
274   2010/10/02  0.0725        
275   2010/10/03  0.0519        
276   2010/10/04  0.036         
277   2010/10/05  0.0804        
278   2010/10/06  0.0402        
279   2010/10/07  0.0174        
280   2010/10/08  0.0314        
281   2010/10/09  0.0775        
282   2010/10/10  null          
283   2010/10/11  null          
284   2010/10/12  null          
285   2010/10/13  0.0159        
286   2010/10/14  0.0317        
287   2010/10/15  0.0159        
288   2010/10/16  0.0502        
289   2010/10/17  0.0442        
290   2010/10/18  0.0159        
291   2010/10/19  0.028         
292   2010/10/20  0.0862        
293   2010/10/21  0.0719        
294   2010/10/22  0.042         
295   2010/10/23  0.0503        
296   2010/10/24  0.0676        
297   2010/10/25  0.0423        
298   2010/10/26  0.0402        
299   2010/10/27  0.0402        
300   2010/10/28  0.0402        
301   2010/10/29  0.0333        
302   2010/10/30  0.0363        
303   2010/10/31  0.071         
304   2010/11/01  0.0317        
305   2010/11/02  0.0603        
306   2010/11/03  0.0603        
307   2010/11/04  0.0285        
308   2010/11/05  0.0666        
309   2010/11/06  null          
310   2010/11/07  0.0381        
311   2010/11/08  0.0444        
312   2010/11/09  0.0444        
313   2010/11/10  0.0317        
314   2010/11/11  0.0476        
315   2010/11/12  null          
316   2010/11/13  0.0381        
317   2010/11/14  0.0381        
318   2010/11/15  0.232         
319   2010/11/16  0.0761        
320   2010/11/17  0.0444        
321   2010/11/18  0.0476        
322   2010/11/19  0.0634        
323   2010/11/20  0.0571        
324   2010/11/21  0.0381        
325   2010/11/22  0.0285        
326   2010/11/23  0.0603        
327   2010/11/24  0.0634        
328   2010/11/25  null          
329   2010/11/26  0.133         
330   2010/11/27  0.0761        
331   2010/11/28  0.0381        
332   2010/11/29  0.0888        
333   2010/11/30  0.133         
334   2010/12/01  0.0888        
335   2010/12/02  0.0603        
336   2010/12/03  0.0793        
337   2010/12/04  0.0761        
338   2010/12/05  0.0729        
339   2010/12/06  0.0285        
340   2010/12/07  0.105         
341   2010/12/08  0.171         
342   2010/12/09  0.0761        
343   2010/12/10  0.0634        
344   2010/12/11  0.0571        
345   2010/12/12  0.317         
346   2010/12/13  0.222         
347   2010/12/14  0.0444        
348   2010/12/15  0.108         
349   2010/12/16  0.092         
350   2010/12/17  0.0476        
351   2010/12/18  0.0983        
352   2010/12/19  0.213         
353   2010/12/20  0.092         
354   2010/12/21  0.0793        
355   2010/12/22  0.0476        
356   2010/12/23  0.206         
357   2010/12/24  0.143         
358   2010/12/25  0.0952        
359   2010/12/26  0.149         
360   2010/12/27  0.0507        
361   2010/12/28  0.0507        
362   2010/12/29  0.0666        
363   2010/12/30  0.121         
364   2010/12/31  0.0603        
365   2011/01/01  0.0427        
366   2011/01/02  0.0381        
367   2011/01/03  0.0863        
368   2011/01/04  0.0717        
369   2011/01/05  0.0517        
370   2011/01/06  0.135         
371   2011/01/07  0.15          
372   2011/01/08  0.0365        
373   2011/01/09  0.126         
374   2011/01/10  0.0996        
375   2011/01/11  0.0552        
376   2011/01/12  0.0565        
377   2011/01/13  0.0831        
378   2011/01/14  0.0717        
379   2011/01/15  0.0539        
380   2011/01/16  0.027         
381   2011/01/17  0.0479        
382   2011/01/18  0.0758        
383   2011/01/19  0.0758        
384   2011/01/20  0.0837        
385   2011/01/21  0.129         
386   2011/01/22  0.11          
387   2011/01/23  0.066         
388   2011/01/24  0.0752        
389   2011/01/25  0.0422        
390   2011/01/26  0.098         
391   2011/01/27  0.0565        
392   2011/01/28  0.107         
393   2011/01/29  0.0848        
394   2011/01/30  0.0753        
395   2011/01/31  0.0468        
396   2011/02/01  0.0545        
397   2011/02/02  0.0682        
398   2011/02/03  0.0273        
399   2011/02/04  0.109         
400   2011/02/05  0.0682        
401   2011/02/06  0.123         
402   2011/02/07  0.0955        
403   2011/02/08  0.0545        
404   2011/02/09  0.205         
405   2011/02/10  0.545         
406   2011/02/11  0.6           
407   2011/02/12  0.655         
408   2011/02/13  0.382         
409   2011/02/14  0.382         
410   2011/02/15  0.395         
411   2011/02/16  0.205         
412   2011/02/17  0.368         
413   2011/02/18  0.245         
414   2011/02/19  0.259         
415   2011/02/20  0.382         
416   2011/02/21  0.573         
417   2011/02/22  0.259         
418   2011/02/23  0.259         
419   2011/02/24  0.491         
420   2011/02/25  0.355         
421   2011/02/26  0.382         
422   2011/02/27  0.218         
423   2011/02/28  0.382         
424   2011/03/01  0.232         
425   2011/03/02  0.3           
426   2011/03/03  0.368         
427   2011/03/04  0.136         
428   2011/03/05  0.136         
429   2011/03/06  0.218         
430   2011/03/07  0.177         
431   2011/03/08  0.191         
432   2011/03/09  0.355         
433   2011/03/10  0.259         
434   2011/03/11  0.177         
435   2011/03/12  0.232         
436   2011/03/13  0.355         
437   2011/03/14  0.191         
438   2011/03/15  0.15          
439   2011/03/16  0.232         
440   2011/03/17  0.355         
441   2011/03/18  0.191         
442   2011/03/19  0.218         
443   2011/03/20  0.218         
444   2011/03/21  0.532         
445   2011/03/22  0.382         
446   2011/03/23  1.364         
447   2011/03/24  0.573         
448   2011/03/25  0.491         
449   2011/03/26  0.355         
450   2011/03/27  0.464         
451   2011/03/28  0.423         
452   2011/03/29  0.355         
453   2011/03/30  0.177         
454   2011/03/31  0.123         
455   2011/04/01  0.242         
456   2011/04/02  0.328         
457   2011/04/03  0.162         
458   2011/04/04  0.403         
459   2011/04/05  0.464         
460   2011/04/06  0.416         
461   2011/04/07  0.384         
462   2011/04/08  0.323         
463   2011/04/09  0.558         
464   2011/04/10  0.183         
465   2011/04/11  0.295         
466   2011/04/12  0.41          
467   2011/04/13  0.355         
468   2011/04/14  0.316         
469   2011/04/15  0.309         
470   2011/04/16  0.751         
471   2011/04/17  0.592         
472   2011/04/18  0.497         
473   2011/04/19  0.497         
474   2011/04/20  0.451         
475   2011/04/21  0.382         
476   2011/04/22  0.396         
477   2011/04/23  0.363         
478   2011/04/24  0.445         
479   2011/04/25  0.597         
480   2011/04/26  0.633         
481   2011/04/27  0.657         
482   2011/04/28  0.725         
483   2011/04/29  0.739         
484   2011/04/30  0.981         
485   2011/05/01  0.847         
486   2011/05/02  0.741         
487   2011/05/03  0.847         
488   2011/05/04  0.636         
489   2011/05/05  0.636         
490   2011/05/06  0.53          
491   2011/05/07  0.636         
492   2011/05/08  1.165         
493   2011/05/09  0.847         
494   2011/05/10  0.953         
495   2011/05/11  0.953         
496   2011/05/12  1.165         
497   2011/05/13  1.271         
498   2011/05/14  1.271         
499   2011/05/15  1.271         
500   2011/05/16  4.661         
501   2011/05/17  3.707         
502   2011/05/18  2.542         
503   2011/05/19  4.978         
504   2011/05/20  4.237         
505   2011/05/21  2.966         
506   2011/05/22  2.33          
507   2011/05/23  2.648         
508   2011/05/24  2.436         
509   2011/05/25  4.555         
510   2011/05/26  2.224         
511   2011/05/27  2.754         
512   2011/05/28  1.907         
513   2011/05/29  2.436         
514   2011/05/30  2.542         
515   2011/05/31  6.885         
516   2011/06/01  5.508         
517   2011/06/02  7.097         
518   2011/06/03  6.461         
519   2011/06/04  6.673         
520   2011/06/05  5.826         
521   2011/06/06  5.72          
522   2011/06/07  4.661         
523   2011/06/08  7.627         
524   2011/06/09  7.309         
525   2011/06/10  7.203         
526   2011/06/11  9.321         
527   2011/06/12  9.321         
528   2011/06/13  7.203         
529   2011/06/14  7.732         
530   2011/06/15  10.592        
531   2011/06/16  8.474         
532   2011/06/17  7.309         
533   2011/06/18  7.521         
534   2011/06/19  7.627         
535   2011/06/20  9.957         
536   2011/06/21  7.521         
537   2011/06/22  7.309         
538   2011/06/23  5.826         
539   2011/06/24  4.978         
540   2011/06/25  4.237         
541   2011/06/26  4.661         
542   2011/06/27  4.555         
543   2011/06/28  4.555         
544   2011/06/29  3.919         
545   2011/06/30  3.178         
546   2011/07/01  3.394         
547   2011/07/02  3.239         
548   2011/07/03  3.281         
549   2011/07/04  2.892         
550   2011/07/05  3.41          
551   2011/07/06  3.08          
552   2011/07/07  4.652         
553   2011/07/08  2.76          
554   2011/07/09  3.386         
555   2011/07/10  3.463         
556   2011/07/11  3.05          
557   2011/07/12  2.583         
558   2011/07/13  2.939         
